country,city,platform,year,month,date,avg_rating,rating_count,rating_stddev,recent_review_share_90d,sentiment_score,source
Poland,Krakow,Booking,2025,1,2025-01-01,4.29,66485,0.4,0.34,0.7,synthetic
Poland,Krakow,Google,2025,2,2025-02-01,4.18,78047,0.36,0.23,0.58,synthetic
Poland,Krakow,Tripadvisor,2025,2,2025-02-01,4.28,59046,0.8,0.28,0.7,synthetic
Poland,Krakow,Booking,2025,2,2025-02-01,4.29,87093,0.9,0.22,0.65,synthetic
Poland,Krakow,Google,2025,3,2025-03-01,4.19,78043,0.71,0.41,0.57,synthetic
Poland,Krakow,Tripadvisor,2025,3,2025-03-01,4.17,79707,0.47,0.24,0.62,synthetic
Poland,Krakow,Booking,2025,3,2025-03-01,4.28,86921,0.55,0.4,0.64,synthetic
Poland,Krakow,Google,2025,4,2025-04-01,4.23,68593,0.29,0.14,0.63,synthetic
Poland,Krakow,Tripadvisor,2025,4,2025-04-01,4.19,63412,0.54,0.33,0.62,synthetic
Poland,Krakow,Booking,2025,4,2025-04-01,4.24,78435,0.52,0.36,0.61,synthetic
Poland,Krakow,Google,2025,5,2025-05-01,4.24,88852,0.72,0.28,0.6,synthetic
Poland,Krakow,Tripadvisor,2025,5,2025-05-01,4.23,59847,0.76,0.23,0.66,synthetic
Poland,Krakow,Booking,2025,5,2025-05-01,4.25,92207,0.68,0.39,0.59,synthetic
Poland,Krakow,Google,2025,6,2025-06-01,4.17,80411,0.31,0.25,0.52,synthetic
Poland,Krakow,Tripadvisor,2025,6,2025-06-01,4.2,84660,0.68,0.28,0.61,synthetic
Poland,Krakow,Booking,2025,6,2025-06-01,4.21,102020,0.65,0.24,0.65,synthetic
Hungary,Budapest,Google,2023,1,2023-01-01,4.5,122059,0.5,0.29,0.67,synthetic
Hungary,Budapest,Tripadvisor,2023,1,2023-01-01,4.56,139434,0.65,0.36,0.8,synthetic
Hungary,Budapest,Booking,2023,1,2023-01-01,4.69,161778,0.63,0.2,0.81,synthetic
Hungary,Budapest,Google,2023,2,2023-02-01,4.5,145634,0.65,0.39,0.76,synthetic
Hungary,Budapest,Tripadvisor,2023,2,2023-02-01,4.65,161441,0.45,0.25,0.82,synthetic
Hungary,Budapest,Booking,2023,2,2023-02-01,4.54,138827,0.65,0.29,0.77,synthetic
Hungary,Budapest,Google,2023,3,2023-03-01,4.53,151693,0.66,0.22,0.7,synthetic
Hungary,Budapest,Tripadvisor,2023,3,2023-03-01,4.66,173002,0.64,0.26,0.88,synthetic
Hungary,Budapest,Booking,2023,3,2023-03-01,4.61,139387,0.75,0.22,0.77,synthetic
Hungary,Budapest,Google,2023,4,2023-04-01,4.61,144963,0.7,0.42,0.73,synthetic
Hungary,Budapest,Tripadvisor,2023,4,2023-04-01,4.59,175626,0.51,0.23,0.68,synthetic
Hungary,Budapest,Booking,2023,4,2023-04-01,4.59,152966,0.69,0.2,0.79,synthetic
Hungary,Budapest,Google,2023,5,2023-05-01,4.6,143897,0.44,0.31,0.76,synthetic
Hungary,Budapest,Tripadvisor,2023,5,2023-05-01,4.47,154694,0.62,0.36,0.71,synthetic
Hungary,Budapest,Booking,2023,5,2023-05-01,4.62,160543,0.86,0.38,0.83,synthetic
Hungary,Budapest,Google,2023,6,2023-06-01,4.5,141174,0.39,0.22,0.85,synthetic
Hungary,Budapest,Tripadvisor,2023,6,2023-06-01,4.52,102803,0.72,0.23,0.8,synthetic
Hungary,Budapest,Booking,2023,6,2023-06-01,4.51,135694,0.78,0.17,0.75,synthetic
Hungary,Budapest,Google,2023,7,2023-07-01,4.6,130660,0.64,0.3,0.83,synthetic
Hungary,Budapest,Tripadvisor,2023,7,2023-07-01,4.69,188910,0.67,0.29,0.87,synthetic
Hungary,Budapest,Booking,2023,7,2023-07-01,4.57,115762,0.59,0.41,0.71,synthetic
Hungary,Budapest,Google,2023,8,2023-08-01,4.53,133016,0.66,0.54,0.72,synthetic
Hungary,Budapest,Tripadvisor,2023,8,2023-08-01,4.59,143102,0.55,0.3,0.77,synthetic
Hungary,Budapest,Booking,2023,8,2023-08-01,4.75,155867,0.53,0.42,0.89,synthetic
Hungary,Budapest,Google,2023,9,2023-09-01,4.59,139879,0.56,0.18,0.71,synthetic
Hungary,Budapest,Tripadvisor,2023,9,2023-09-01,4.61,139706,0.73,0.21,0.75,synthetic
Hungary,Budapest,Booking,2023,9,2023-09-01,4.63,137934,0.73,0.3,0.91,synthetic
Hungary,Budapest,Google,2023,10,2023-10-01,4.63,150034,0.72,0.27,0.73,synthetic
Hungary,Budapest,Tripadvisor,2023,10,2023-10-01,4.61,176321,0.26,0.35,0.73,synthetic
Hungary,Budapest,Booking,2023,10,2023-10-01,4.58,144366,0.71,0.32,0.86,synthetic
Hungary,Budapest,Google,2023,11,2023-11-01,4.65,139628,0.76,0.27,0.8,synthetic
Hungary,Budapest,Tripadvisor,2023,11,2023-11-01,4.51,165516,0.55,0.06,0.78,synthetic
Hungary,Budapest,Booking,2023,11,2023-11-01,4.56,137878,0.56,0.27,0.92,synthetic
Hungary,Budapest,Google,2023,12,2023-12-01,4.68,155001,0.64,0.41,0.85,synthetic
Hungary,Budapest,Tripadvisor,2023,12,2023-12-01,4.63,152582,0.62,0.39,0.8,synthetic
Hungary,Budapest,Booking,2023,12,2023-12-01,4.59,126195,0.47,0.05,0.82,synthetic
Hungary,Budapest,Google,2024,1,2024-01-01,4.63,174559,0.43,0.34,0.81,synthetic
Hungary,Budapest,Tripadvisor,2024,1,2024-01-01,4.63,142370,0.55,0.14,0.78,synthetic
Hungary,Budapest,Booking,2024,1,2024-01-01,4.58,157670,0.35,0.25,0.8,synthetic
Hungary,Budapest,Google,2024,2,2024-02-01,4.67,138782,0.67,0.24,0.81,synthetic
Hungary,Budapest,Tripadvisor,2024,2,2024-02-01,4.53,135088,0.53,0.4,0.73,synthetic
Hungary,Budapest,Booking,2024,2,2024-02-01,4.53,158319,0.6,0.29,0.78,synthetic
Hungary,Budapest,Google,2024,3,2024-03-01,4.52,137783,0.75,0.29,0.79,synthetic
Hungary,Budapest,Tripadvisor,2024,3,2024-03-01,4.66,170117,0.39,0.29,0.88,synthetic
Hungary,Budapest,Booking,2024,3,2024-03-01,4.62,157852,0.35,0.24,0.81,synthetic
Hungary,Budapest,Google,2024,4,2024-04-01,4.5,169151,0.58,0.1,0.72,synthetic
Hungary,Budapest,Tripadvisor,2024,4,2024-04-01,4.57,152036,0.81,0.36,0.72,synthetic
Hungary,Budapest,Booking,2024,4,2024-04-01,4.49,149498,0.62,0.4,0.83,synthetic
Hungary,Budapest,Google,2024,5,2024-05-01,4.69,146245,0.74,0.34,0.79,synthetic
Hungary,Budapest,Tripadvisor,2024,5,2024-05-01,4.47,157114,0.38,0.21,0.7,synthetic
Hungary,Budapest,Booking,2024,5,2024-05-01,4.6,178177,0.6,0.25,0.7,synthetic
Hungary,Budapest,Google,2024,6,2024-06-01,4.61,154972,0.52,0.42,0.75,synthetic
Hungary,Budapest,Tripadvisor,2024,6,2024-06-01,4.54,149902,0.52,0.36,0.79,synthetic
Hungary,Budapest,Booking,2024,6,2024-06-01,4.65,163752,0.58,0.27,0.85,synthetic
Hungary,Budapest,Google,2024,7,2024-07-01,4.57,155318,0.68,0.31,0.8,synthetic
Hungary,Budapest,Tripadvisor,2024,7,2024-07-01,4.54,179457,0.43,0.34,0.74,synthetic
Hungary,Budapest,Booking,2024,7,2024-07-01,4.65,170821,0.6,0.46,0.82,synthetic
Hungary,Budapest,Google,2024,8,2024-08-01,4.64,140983,0.66,0.21,0.82,synthetic
Hungary,Budapest,Tripadvisor,2024,8,2024-08-01,4.58,170725,0.5,0.61,0.72,synthetic
Hungary,Budapest,Booking,2024,8,2024-08-01,4.6,159776,0.68,0.25,0.81,synthetic
Hungary,Budapest,Google,2024,9,2024-09-01,4.55,189158,0.5,0.29,0.74,synthetic
Hungary,Budapest,Tripadvisor,2024,9,2024-09-01,4.54,128476,0.7,0.23,0.73,synthetic
Hungary,Budapest,Booking,2024,9,2024-09-01,4.53,160084,0.6,0.3,0.73,synthetic
Hungary,Budapest,Google,2024,10,2024-10-01,4.61,142167,0.61,0.29,0.72,synthetic
Hungary,Budapest,Tripadvisor,2024,10,2024-10-01,4.71,165095,0.63,0.33,0.96,synthetic
Hungary,Budapest,Booking,2024,10,2024-10-01,4.65,160906,0.49,0.24,0.74,synthetic
Hungary,Budapest,Google,2024,11,2024-11-01,4.56,166709,0.7,0.36,0.76,synthetic
Hungary,Budapest,Tripadvisor,2024,11,2024-11-01,4.62,169717,0.27,0.33,0.91,synthetic
Hungary,Budapest,Booking,2024,11,2024-11-01,4.57,107705,0.48,0.12,0.75,synthetic
Hungary,Budapest,Google,2024,12,2024-12-01,4.51,171694,0.72,0.33,0.82,synthetic
Hungary,Budapest,Tripadvisor,2024,12,2024-12-01,4.55,155806,0.93,0.36,0.8,synthetic
Hungary,Budapest,Booking,2024,12,2024-12-01,4.54,146722,0.45,0.47,0.69,synthetic
Hungary,Budapest,Google,2025,1,2025-01-01,4.64,177451,0.36,0.41,0.81,synthetic
Hungary,Budapest,Tripadvisor,2025,1,2025-01-01,4.51,173138,0.48,0.28,0.73,synthetic
Hungary,Budapest,Booking,2025,1,2025-01-01,4.53,142227,0.72,0.33,0.78,synthetic
Hungary,Budapest,Google,2025,2,2025-02-01,4.56,166904,0.49,0.22,0.87,synthetic
Hungary,Budapest,Tripadvisor,2025,2,2025-02-01,4.64,154707,0.38,0.13,0.79,synthetic
Hungary,Budapest,Booking,2025,2,2025-02-01,4.59,168239,0.62,0.33,0.74,synthetic
Hungary,Budapest,Google,2025,3,2025-03-01,4.67,161954,0.64,0.23,0.85,synthetic
Hungary,Budapest,Tripadvisor,2025,3,2025-03-01,4.71,146189,0.43,0.21,0.84,synthetic
Hungary,Budapest,Booking,2025,3,2025-03-01,4.55,145168,0.59,0.46,0.77,synthetic
Hungary,Budapest,Google,2025,4,2025-04-01,4.58,172710,0.7,0.44,0.8,synthetic
Hungary,Budapest,Tripadvisor,2025,4,2025-04-01,4.58,146146,0.71,0.22,0.75,synthetic
Hungary,Budapest,Booking,2025,4,2025-04-01,4.6,196569,0.71,0.3,0.75,synthetic
Hungary,Budapest,Google,2025,5,2025-05-01,4.68,164757,0.56,0.36,0.82,synthetic
Hungary,Budapest,Tripadvisor,2025,5,2025-05-01,4.54,152803,0.5,0.19,0.71,synthetic
Hungary,Budapest,Booking,2025,5,2025-05-01,4.64,179197,0.48,0.39,0.84,synthetic
Hungary,Budapest,Google,2025,6,2025-06-01,4.56,141482,0.65,0.49,0.78,synthetic
Hungary,Budapest,Tripadvisor,2025,6,2025-06-01,4.64,161669,0.74,0.28,0.7,synthetic
Hungary,Budapest,Booking,2025,6,2025-06-01,4.54,168516,0.76,0.28,0.77,synthetic
Croatia,Dubrovnik,Google,2023,1,2023-01-01,4.25,281047,0.5,0.15,0.53,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,1,2023-01-01,4.19,242023,0.48,0.33,0.53,synthetic
Croatia,Dubrovnik,Booking,2023,1,2023-01-01,4.2,227232,0.44,0.26,0.58,synthetic
Croatia,Dubrovnik,Google,2023,2,2023-02-01,4.17,271482,0.77,0.32,0.58,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,2,2023-02-01,4.12,187630,0.6,0.21,0.62,synthetic
Croatia,Dubrovnik,Booking,2023,2,2023-02-01,4.14,259510,0.53,0.23,0.6,synthetic
Croatia,Dubrovnik,Google,2023,3,2023-03-01,4.17,247367,0.59,0.38,0.62,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,3,2023-03-01,4.02,230801,0.75,0.2,0.43,synthetic
Croatia,Dubrovnik,Booking,2023,3,2023-03-01,4.14,253041,0.53,0.43,0.66,synthetic
Croatia,Dubrovnik,Google,2023,4,2023-04-01,4.04,227184,0.26,0.37,0.48,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,4,2023-04-01,4.12,270970,0.4,0.14,0.45,synthetic
Croatia,Dubrovnik,Booking,2023,4,2023-04-01,4.23,267830,0.56,0.17,0.66,synthetic
Croatia,Dubrovnik,Google,2023,5,2023-05-01,4.32,231423,0.42,0.42,0.6,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,5,2023-05-01,4.13,162747,0.55,0.17,0.63,synthetic
Croatia,Dubrovnik,Booking,2023,5,2023-05-01,4.09,260445,0.58,0.31,0.57,synthetic
Croatia,Dubrovnik,Google,2023,6,2023-06-01,4.15,219645,0.48,0.35,0.48,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,6,2023-06-01,4.25,241926,0.55,0.33,0.6,synthetic
Croatia,Dubrovnik,Booking,2023,6,2023-06-01,4.14,205815,0.66,0.29,0.58,synthetic
Croatia,Dubrovnik,Google,2023,7,2023-07-01,4.24,215175,0.58,0.13,0.65,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,7,2023-07-01,4.15,238654,0.58,0.24,0.7,synthetic
Croatia,Dubrovnik,Booking,2023,7,2023-07-01,4.15,246633,0.43,0.39,0.57,synthetic
Croatia,Dubrovnik,Google,2023,8,2023-08-01,4.18,263946,0.58,0.23,0.47,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,8,2023-08-01,4.13,218656,0.43,0.45,0.61,synthetic
Croatia,Dubrovnik,Booking,2023,8,2023-08-01,4.04,242551,0.48,0.34,0.48,synthetic
Croatia,Dubrovnik,Google,2023,9,2023-09-01,4.12,265681,0.72,0.45,0.55,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,9,2023-09-01,4.06,264488,0.74,0.36,0.49,synthetic
Croatia,Dubrovnik,Booking,2023,9,2023-09-01,4.09,253476,0.47,0.27,0.69,synthetic
Croatia,Dubrovnik,Google,2023,10,2023-10-01,4.28,260813,0.5,0.23,0.68,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,10,2023-10-01,4.24,223536,0.53,0.31,0.55,synthetic
Croatia,Dubrovnik,Booking,2023,10,2023-10-01,4.07,204549,0.68,0.33,0.59,synthetic
Croatia,Dubrovnik,Google,2023,11,2023-11-01,4.05,194807,0.67,0.21,0.48,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,11,2023-11-01,4.21,222356,0.53,0.27,0.6,synthetic
Croatia,Dubrovnik,Booking,2023,11,2023-11-01,4.19,203578,0.57,0.42,0.7,synthetic
Croatia,Dubrovnik,Google,2023,12,2023-12-01,4.07,247618,0.57,0.29,0.5,synthetic
Croatia,Dubrovnik,Tripadvisor,2023,12,2023-12-01,4.2,258292,0.98,0.17,0.51,synthetic
Croatia,Dubrovnik,Booking,2023,12,2023-12-01,4.27,236675,0.53,0.32,0.57,synthetic
Croatia,Dubrovnik,Google,2024,1,2024-01-01,4.17,254734,0.76,0.39,0.63,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,1,2024-01-01,4.16,306730,0.69,0.25,0.54,synthetic
Croatia,Dubrovnik,Booking,2024,1,2024-01-01,4.11,275386,0.4,0.32,0.51,synthetic
Croatia,Dubrovnik,Google,2024,2,2024-02-01,4.08,223517,0.6,0.38,0.5,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,2,2024-02-01,4.03,354571,0.77,0.39,0.59,synthetic
Croatia,Dubrovnik,Booking,2024,2,2024-02-01,4.16,253044,0.8,0.43,0.61,synthetic
Croatia,Dubrovnik,Google,2024,3,2024-03-01,4.2,218976,0.56,0.47,0.64,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,3,2024-03-01,4.06,240819,0.83,0.35,0.54,synthetic
Croatia,Dubrovnik,Booking,2024,3,2024-03-01,4.16,254632,0.52,0.22,0.63,synthetic
Croatia,Dubrovnik,Google,2024,4,2024-04-01,4.17,279035,0.68,0.44,0.61,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,4,2024-04-01,4.2,262374,0.46,0.28,0.63,synthetic
Croatia,Dubrovnik,Booking,2024,4,2024-04-01,4.19,301998,0.53,0.32,0.59,synthetic
Croatia,Dubrovnik,Google,2024,5,2024-05-01,4.25,268830,0.66,0.3,0.61,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,5,2024-05-01,4.06,218284,0.63,0.31,0.54,synthetic
Croatia,Dubrovnik,Booking,2024,5,2024-05-01,4.21,260080,0.55,0.28,0.62,synthetic
Croatia,Dubrovnik,Google,2024,6,2024-06-01,4.13,290064,0.6,0.33,0.52,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,6,2024-06-01,4.22,301625,0.4,0.34,0.6,synthetic
Croatia,Dubrovnik,Booking,2024,6,2024-06-01,4.17,271165,0.26,0.38,0.64,synthetic
Croatia,Dubrovnik,Google,2024,7,2024-07-01,4.22,228055,0.6,0.25,0.52,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,7,2024-07-01,4.11,223750,0.65,0.14,0.51,synthetic
Croatia,Dubrovnik,Booking,2024,7,2024-07-01,4.12,280983,1.02,0.33,0.51,synthetic
Croatia,Dubrovnik,Google,2024,8,2024-08-01,4.11,277522,0.4,0.41,0.57,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,8,2024-08-01,4.14,205207,0.74,0.22,0.58,synthetic
Croatia,Dubrovnik,Booking,2024,8,2024-08-01,4.14,208327,0.57,0.18,0.54,synthetic
Croatia,Dubrovnik,Google,2024,9,2024-09-01,4.18,278893,0.6,0.21,0.56,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,9,2024-09-01,4.11,191250,0.61,0.13,0.56,synthetic
Croatia,Dubrovnik,Booking,2024,9,2024-09-01,4.06,219980,0.7,0.3,0.44,synthetic
Croatia,Dubrovnik,Google,2024,10,2024-10-01,4.12,265296,0.51,0.27,0.57,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,10,2024-10-01,4.15,226585,0.6,0.27,0.66,synthetic
Croatia,Dubrovnik,Booking,2024,10,2024-10-01,4.15,261377,0.64,0.27,0.54,synthetic
Croatia,Dubrovnik,Google,2024,11,2024-11-01,4.18,271655,0.91,0.37,0.63,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,11,2024-11-01,4.19,235904,0.41,0.2,0.63,synthetic
Croatia,Dubrovnik,Booking,2024,11,2024-11-01,4.24,279867,0.57,0.47,0.6,synthetic
Croatia,Dubrovnik,Google,2024,12,2024-12-01,4.08,265020,0.79,0.22,0.46,synthetic
Croatia,Dubrovnik,Tripadvisor,2024,12,2024-12-01,4.15,281022,0.16,0.4,0.51,synthetic
Croatia,Dubrovnik,Booking,2024,12,2024-12-01,4.19,195582,0.38,0.36,0.66,synthetic
Croatia,Dubrovnik,Google,2025,1,2025-01-01,4.15,355674,0.45,0.2,0.56,synthetic
Croatia,Dubrovnik,Tripadvisor,2025,1,2025-01-01,4.13,285662,0.49,0.36,0.59,synthetic
Croatia,Dubrovnik,Booking,2025,1,2025-01-01,4.25,260005,0.65,0.36,0.62,synthetic
Croatia,Dubrovnik,Google,2025,2,2025-02-01,4.14,207847,0.61,0.36,0.57,synthetic
Croatia,Dubrovnik,Tripadvisor,2025,2,2025-02-01,4.1,220595,0.67,0.3,0.62,synthetic
Croatia,Dubrovnik,Booking,2025,2,2025-02-01,4.06,260672,0.4,0.4,0.59,synthetic
Croatia,Dubrovnik,Google,2025,3,2025-03-01,4.27,293550,0.72,0.34,0.66,synthetic
Croatia,Dubrovnik,Tripadvisor,2025,3,2025-03-01,4.15,296779,0.92,0.32,0.58,synthetic
Croatia,Dubrovnik,Booking,2025,3,2025-03-01,4.16,271321,0.64,0.28,0.64,synthetic
Croatia,Dubrovnik,Google,2025,4,2025-04-01,4.21,348068,0.6,0.33,0.62,synthetic
Croatia,Dubrovnik,Tripadvisor,2025,4,2025-04-01,4.16,313725,0.36,0.35,0.68,synthetic
Croatia,Dubrovnik,Booking,2025,4,2025-04-01,4.23,317656,0.73,0.24,0.58,synthetic
Croatia,Dubrovnik,Google,2025,5,2025-05-01,4.11,238522,0.74,0.45,0.58,synthetic
Croatia,Dubrovnik,Tripadvisor,2025,5,2025-05-01,4.2,285993,0.69,0.09,0.62,synthetic
Croatia,Dubrovnik,Booking,2025,5,2025-05-01,4.13,274933,0.63,0.23,0.51,synthetic
Croatia,Dubrovnik,Google,2025,6,2025-06-01,4.11,228249,0.43,0.2,0.48,synthetic
Croatia,Dubrovnik,Tripadvisor,2025,6,2025-06-01,4.18,246411,0.32,0.26,0.54,synthetic
Croatia,Dubrovnik,Booking,2025,6,2025-06-01,4.24,280670,0.38,0.36,0.62,synthetic
Iceland,Reykjavik,Google,2023,1,2023-01-01,4.4,108381,0.54,0.3,0.66,synthetic
Iceland,Reykjavik,Tripadvisor,2023,1,2023-01-01,4.42,91361,0.31,0.33,0.71,synthetic
Iceland,Reykjavik,Booking,2023,1,2023-01-01,4.37,104040,0.82,0.23,0.64,synthetic
Iceland,Reykjavik,Google,2023,2,2023-02-01,4.52,101071,0.58,0.38,0.78,synthetic
Iceland,Reykjavik,Tripadvisor,2023,2,2023-02-01,4.54,96212,0.66,0.41,0.65,synthetic
Iceland,Reykjavik,Booking,2023,2,2023-02-01,4.52,90562,0.67,0.47,0.75,synthetic
Iceland,Reykjavik,Google,2023,3,2023-03-01,4.43,95772,0.38,0.52,0.71,synthetic
Iceland,Reykjavik,Tripadvisor,2023,3,2023-03-01,4.56,92551,0.61,0.39,0.72,synthetic
Iceland,Reykjavik,Booking,2023,3,2023-03-01,4.45,106896,0.57,0.25,0.78,synthetic
Iceland,Reykjavik,Google,2023,4,2023-04-01,4.54,114454,0.5,0.24,0.75,synthetic
Iceland,Reykjavik,Tripadvisor,2023,4,2023-04-01,4.5,82560,0.43,0.23,0.7,synthetic
Iceland,Reykjavik,Booking,2023,4,2023-04-01,4.51,105857,0.53,0.28,0.63,synthetic
Iceland,Reykjavik,Google,2023,5,2023-05-01,4.43,110796,0.52,0.19,0.78,synthetic
Iceland,Reykjavik,Tripadvisor,2023,5,2023-05-01,4.39,114291,1.03,0.29,0.76,synthetic
Iceland,Reykjavik,Booking,2023,5,2023-05-01,4.36,76589,0.48,0.38,0.68,synthetic
Iceland,Reykjavik,Google,2023,6,2023-06-01,4.45,81472,0.58,0.24,0.68,synthetic
Iceland,Reykjavik,Tripadvisor,2023,6,2023-06-01,4.4,98626,0.49,0.3,0.61,synthetic
Iceland,Reykjavik,Booking,2023,6,2023-06-01,4.49,99190,0.57,0.32,0.79,synthetic
Iceland,Reykjavik,Google,2023,7,2023-07-01,4.37,97177,0.4,0.31,0.67,synthetic
Iceland,Reykjavik,Tripadvisor,2023,7,2023-07-01,4.46,106221,0.72,0.41,0.71,synthetic
Iceland,Reykjavik,Booking,2023,7,2023-07-01,4.5,102267,0.54,0.31,0.74,synthetic
Iceland,Reykjavik,Google,2023,8,2023-08-01,4.54,105779,0.55,0.26,0.82,synthetic
Iceland,Reykjavik,Tripadvisor,2023,8,2023-08-01,4.54,100056,0.7,0.43,0.76,synthetic
Iceland,Reykjavik,Booking,2023,8,2023-08-01,4.46,102036,0.54,0.47,0.71,synthetic
Iceland,Reykjavik,Google,2023,9,2023-09-01,4.46,118576,0.32,0.32,0.7,synthetic
Iceland,Reykjavik,Tripadvisor,2023,9,2023-09-01,4.46,82455,0.54,0.3,0.74,synthetic
Iceland,Reykjavik,Booking,2023,9,2023-09-01,4.51,69522,0.58,0.28,0.75,synthetic
Iceland,Reykjavik,Google,2023,10,2023-10-01,4.46,86802,0.37,0.32,0.68,synthetic
Iceland,Reykjavik,Tripadvisor,2023,10,2023-10-01,4.48,85563,0.7,0.29,0.74,synthetic
Iceland,Reykjavik,Booking,2023,10,2023-10-01,4.44,91701,0.57,0.42,0.64,synthetic
Iceland,Reykjavik,Google,2023,11,2023-11-01,4.42,108630,0.72,0.43,0.71,synthetic
Iceland,Reykjavik,Tripadvisor,2023,11,2023-11-01,4.38,83589,0.56,0.38,0.68,synthetic
Iceland,Reykjavik,Booking,2023,11,2023-11-01,4.44,100998,0.6,0.26,0.67,synthetic
Iceland,Reykjavik,Google,2023,12,2023-12-01,4.51,108527,0.44,0.26,0.79,synthetic
Iceland,Reykjavik,Tripadvisor,2023,12,2023-12-01,4.39,100630,0.55,0.18,0.78,synthetic
Iceland,Reykjavik,Booking,2023,12,2023-12-01,4.44,102471,0.43,0.46,0.82,synthetic
Iceland,Reykjavik,Google,2024,1,2024-01-01,4.37,102062,0.8,0.25,0.7,synthetic
Iceland,Reykjavik,Tripadvisor,2024,1,2024-01-01,4.36,94269,0.65,0.24,0.66,synthetic
Iceland,Reykjavik,Booking,2024,1,2024-01-01,4.37,112290,0.4,0.45,0.65,synthetic
Iceland,Reykjavik,Google,2024,2,2024-02-01,4.5,112891,0.45,0.24,0.73,synthetic
Iceland,Reykjavik,Tripadvisor,2024,2,2024-02-01,4.43,87905,0.68,0.23,0.71,synthetic
Iceland,Reykjavik,Booking,2024,2,2024-02-01,4.52,111262,0.51,0.4,0.79,synthetic
Iceland,Reykjavik,Google,2024,3,2024-03-01,4.41,97695,0.75,0.38,0.63,synthetic
Iceland,Reykjavik,Tripadvisor,2024,3,2024-03-01,4.4,112806,0.42,0.38,0.79,synthetic
Iceland,Reykjavik,Booking,2024,3,2024-03-01,4.48,92586,0.63,0.4,0.74,synthetic
Iceland,Reykjavik,Google,2024,4,2024-04-01,4.49,94130,0.49,0.39,0.71,synthetic
Iceland,Reykjavik,Tripadvisor,2024,4,2024-04-01,4.3,100291,0.65,0.41,0.73,synthetic
Iceland,Reykjavik,Booking,2024,4,2024-04-01,4.46,112347,0.62,0.34,0.72,synthetic
Iceland,Reykjavik,Google,2024,5,2024-05-01,4.48,94998,0.9,0.06,0.77,synthetic
Iceland,Reykjavik,Tripadvisor,2024,5,2024-05-01,4.48,108757,0.42,0.13,0.77,synthetic
Iceland,Reykjavik,Booking,2024,5,2024-05-01,4.54,106870,0.72,0.25,0.79,synthetic
Iceland,Reykjavik,Google,2024,6,2024-06-01,4.53,100200,0.78,0.14,0.73,synthetic
Iceland,Reykjavik,Tripadvisor,2024,6,2024-06-01,4.49,127892,0.6,0.2,0.84,synthetic
Iceland,Reykjavik,Booking,2024,6,2024-06-01,4.45,112424,0.55,0.31,0.7,synthetic
Iceland,Reykjavik,Google,2024,7,2024-07-01,4.59,119001,0.87,0.22,0.7,synthetic
Iceland,Reykjavik,Tripadvisor,2024,7,2024-07-01,4.44,135559,0.55,0.41,0.67,synthetic
Iceland,Reykjavik,Booking,2024,7,2024-07-01,4.41,103121,0.92,0.41,0.6,synthetic
Iceland,Reykjavik,Google,2024,8,2024-08-01,4.5,89765,0.5,0.35,0.82,synthetic
Iceland,Reykjavik,Tripadvisor,2024,8,2024-08-01,4.54,108261,0.65,0.43,0.69,synthetic
Iceland,Reykjavik,Booking,2024,8,2024-08-01,4.57,94922,0.64,0.25,0.73,synthetic
Iceland,Reykjavik,Google,2024,9,2024-09-01,4.48,107073,0.58,0.28,0.82,synthetic
Iceland,Reykjavik,Tripadvisor,2024,9,2024-09-01,4.59,119772,0.64,0.14,0.83,synthetic
Iceland,Reykjavik,Booking,2024,9,2024-09-01,4.5,113755,0.43,0.39,0.83,synthetic
Iceland,Reykjavik,Google,2024,10,2024-10-01,4.4,112672,0.48,0.29,0.65,synthetic
Iceland,Reykjavik,Tripadvisor,2024,10,2024-10-01,4.44,99833,0.66,0.39,0.78,synthetic
Iceland,Reykjavik,Booking,2024,10,2024-10-01,4.42,108614,0.44,0.29,0.71,synthetic
Iceland,Reykjavik,Google,2024,11,2024-11-01,4.4,111104,0.58,0.32,0.76,synthetic
Iceland,Reykjavik,Tripadvisor,2024,11,2024-11-01,4.43,114741,0.82,0.44,0.71,synthetic
Iceland,Reykjavik,Booking,2024,11,2024-11-01,4.4,95248,0.36,0.37,0.74,synthetic
